Caption,Image Link,Eng. Rate by Followers,Date,Type
The groundbreaking animated series #MyPetFootprint creator Daniel Bird likes a cup of tea. He likes a habitable planet. He likes animating memorable characters. ⁣⁣This is where you come in. Yes: YOU. ⁣⁣Sign up now to get entered into a competition for a chance to be illustrated and animated as a character in the series link in bio ⬆️⬆️⁣⁣#Animation #Comics #ClimateStory #Greenpeace⁣,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18016834445263789.jpeg,0.03115,2024-08-28 06:59 AM,reel
Climate change is not funny. ⁣Nor is #MyPetFootprint creator Daniel Bird’s camera operator’s medical treatment.🫢 ⁣⁣But perhaps once we start laughing about it we can take it seriously. Support our animated comedy series link in bio ⬆️⁣⁣#Animation #Comics #ClimateChange #Greenpeace⁣,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_17874592269153950.jpeg,0.03072,2024-09-05 04:01 AM,reel
The government of Porto Alegre (Brazil) didn’t budget for flood protection and now the city is facing its biggest disaster in history..What if the budget had been made by the people as it used to be?In less than a year the region of Rio Grande do Sul has faced four major floods affecting millions of people. And when we look back we see that the policies needed to prevent adapt and respond to extreme events were left out of the plans.Participatory democracy which was once a reality in #PortoAlegre and an example to the world is all about ensuring that everyone has a voice in the management of resources directing them where they really matter. It’s not just about coping with extreme events but also about defining policies that contribute to a fairer and more sustainable future so that people no longer live under a constant sense of fear and uncertainty. Change is possible and we can demand it. Join the fight for climate justice.📸: Vitor Rosa. Em menos de um ano o Rio Grande do Sul enfrentou quatro grandes enchentes afetando milhões de pessoas. E quando olhamos para trás vemos que as políticas necessárias para prevenção adaptação e resposta aos eventos extremos ficaram fora dos planos. A pergunta que ecoa é: e se as pessoas tivessem sido incluídas nas decisões do orçamento municipal? Será que a história seria diferente? A democracia participativa que já foi uma realidade em Porto Alegre e exemplo para o mundo busca exatamente isso: garantir que todos tenham espaço de voz na gestão dos recursos direcionando-os para onde realmente importa. Não é apenas sobre enfrentar eventos extremos mas também sobre definir políticas que contribuam para um futuro mais justo e sustentável que faça com que as pessoas deixem de viver sob uma sensação constante de medo e . A mudança é possível e a sociedade pode cobrar por isso. Some a sua voz à luta pela proteção ambiental.,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_17909442635966718.jpeg,0.03057,2024-06-10 08:06 PM,CAROUSEL_ALBUM
Shiva Gounden GreenpeaceAP Head of Pacific delivers a powerful message as #COP29 reaches its critical hours. ⁣⁣.⁣⁣We dont need more talk we need real and urgent action - and that means we have to #MakePollutersPay,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18076858315580512.jpeg,0.03028,2024-11-20 06:46 PM,reel
Inclusive decision-making on global tax issues is finally within reach! ⁣⁣The #UNTaxConvention can help us get closer to tax fairness. ⁣⁣We can all have a say. Add your voice to KumiNaidoos - link to petition in bio👆⁣⁣#WellbeingEconomy #UNtaxconvention #MakeItFair #WellbeingForAll,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18044697256929259.jpeg,0.03018,2024-08-15 02:24 PM,IMAGE
To stand against climate injustice Frank from Dinagat Islands in the Philippines — a community still recovering from Typhoon Odette (Rai) — has joined an international case in France against a big oil company🏭 ⁣.⁣Governments everywhere must protect our communities & support courageous people like Frank to #MakePollutersPay. Agree? Check out the link in bio,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_18241543873267937.jpeg,0.03016,2024-06-11 09:34 AM,reel
At #COP29 were calling on Big Oil to stop trying to silence us and block real climate action. We will not be silenced and we will not stop fighting. ⁣⁣Go to the link in our bio to join us and take action now.⁣⁣#ImWithGreenpeace,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17932416380847065.jpeg,0.03003,2024-11-28 08:00 PM,IMAGE
The global fishing industry is a complex system of grocery stores seafood companies and fishing vessels that feels incredibly distant to most of us.⁣⁣But at the other end of the convoluted supply chain is another human being. ⁣⁣A person with hopes dreams a family friends...and according to mounting reports a person being exploited in order to provide seafood to supermarkets and restaurants worldwide. ⁣⁣Follow Firmans* journey from Indonesia to the Indian Ocean and the tuna he caught from ocean to plate.⁣⁣(*not his real name)⁣🎨: vireeys ⁣#ProtectOceansProtectWorkers⁣#EndModernSlaveryatSEA⁣#StopIUUFishing,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18080353711626017.jpeg,0.02993,2025-02-11 06:30 AM,CAROUSEL_ALBUM
📣 Are you following our coverage of #COP16? The most important conference on biodiversity is happening now in Cali Colombia 🇨🇴 where representatives from countries from all over the world are meeting to discuss the future of nature.⁣⁣Stay tuned on our channels to know what is at stake and what you can do to demand your local government take take serious to protect our planet 🌎⁣⁣#COP16Colombia #GPCOP16 #GreenpeaceCOP16,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18069810817624785.jpeg,0.02982,2024-10-24 09:03 PM,reel
UN Biodiversity #COP16 is underway in Cali Colombia! In its first week delegates from 196 countries addressed several key issues for biodiversity and now at the halfway point we tell you whether the path so far is GREEN YELLOW or RED.⁣⁣🔹 Among the issues the first week were countries action plans to protect 30% of their ecosystems financing for nature protection the synergy between climate urgency issues and efforts to conserve biodiversity ahead of the upcoming Climate COP and citizen participation. But #Cali also became the heart of the “#COP of the People” with the #GreenZone where forums and cultural activities are held reflecting the natural and cultural diversity of the region 🎶.⁣⁣⁣Go to the link in our bio to know more about our demands to global leaders at COP16!,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_17867570613164673.jpeg,0.0297,2024-10-29 01:32 AM,reel
🌍✨ All 3 inspired by last week’s #CarFreeDay⁣⁣This Car Free Day with local communities and activists we took to the streets with three powerful activities highlighting the need for affordable clean safe and equitable public transport!⁣⁣Let’s pave the way for a greener future with #MobilityForAll 🚍💚⁣⁣What do you suggest to transform mobility?⁣⁣GreenpeaceKorea GreenpeaceIndia GreenpeaceSpain ⁣,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18028999601340622.jpeg,0.02957,2024-10-01 08:00 AM,CAROUSEL_ALBUM
#ClimateVoices June: Meet the inspiring daffaprdtya - a young Indonesian climate activist who is fighting for climate justice while preserving local values as the cornerstone of building sustainability. Actively engaged in various climate activities with grassroots communities he is mainly focusing on the issues of climate education energy transition youth meaningful participation and global adaptation. He believes that young people are able to bring climate issues to the core of their heart and will bring magnificent impact and equity for all. 💚#ClimateVoices #ClimateActivism #ActOnClimate,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_18024445907232352.jpeg,0.02949,2024-06-20 05:12 AM,reel
They didn’t see THIS coming… 👀⁣⁣This week Greenpeace UK took the climate crisis to Shell’s front door.⁣⁣Activists surrounded the oil giant’s doorstep with once-cherished belongings which were wrecked when typhoons struck the Philippines.⁣⁣Ordinary people in the Philippines and beyond shouldn’t be the ones paying to repair damage caused by the climate crisis when they did the least to cause it⁣⁣Big Oil companies who are making billions by fuelling climate change should be the ones footing the bill.⁣⁣Take action now to demand that Big Oil giants are made to pay for their climate damage - sign our huge people-powered petition.⁣⁣#Philippines #Typhoon #ClimateCrisis #ClimateChange #Shell #MakeShellPay #StopDrillingStartPaying⁣,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18059316109974697.jpeg,0.02948,2025-02-15 02:00 PM,reel
See you in court!🏛️💥✊⁣⁣Today a Dutch court ruled that Greenpeace Netherlands can proceed with their climate case against the Dutch State. In this climate lawsuit Greenpeace Netherlands is working together with the people of Dutch-Caribbean island Bonaire who are already facing the consequences of the climate crisis. Flooding and extreme heat impact peoples houses jobs and health yet the Dutch government has not done enough to protect them. ⁣⁣The case is now moving forward and it is high time! ⁣⁣The recently installed Dutch cabinet is scaling back on climate policy. That’s why Greenpeace Netherlands and people of Bonaire are demanding the Dutch State to comply with its international commitments and human rights obligations by reducing CO2 emissions much faster and protecting citizens on Bonaire. ⁣.⁣.⁣.⁣#climatejustice #bonaire,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_18049264231913930.jpeg,0.02944,2024-09-26 03:15 PM,IMAGE
Deforestation in Kenya isn’t just about trees—it’s about water food and climate stability.⁣⁣The destruction of Karura Suam Oloolua Mau and Aberdare forests will harm us all.⁣⁣Critical ecosystems in Kenya are at risk from development and illegal logging.⁣⁣Join in protecting  these forests by signing the petition on  greenpeaceafricas bio. ⁣.⁣.⁣#HandsOffOurForests,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18398620816099919.jpeg,0.02928,2025-03-09 12:00 PM,reel
#Repost michael__mezz wellbeingeconomyalliance⁣⁣a few words that could indicate a much-needed shift in the way the global economy is managed 🌟⁣⁣now let’s just make sure it’s legit. I’ll be investigating in NYC with my friends at wellbeingeconomyalliance⁣⁣#UN #pactforthefuture #summitforthefuture⁣#ourcommonfuture #wellbeing #economy #repost #regram #MichaelMezz #WellbeingForAll,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_17969248226650108.jpeg,0.02921,2024-09-23 03:00 PM,reel
To give a visual illustration the potential waste if stacked vertically could have reached more than 81% (or ~412 meters) of the iconic Taipei 101 building’s height!⁣⁣Learn more about Greenpeace East Asia Taipei volunteers success story of reducing over 4000 pieces of single-use plastic via link in bio ⬆️⁣⁣📸: Celrec Studio,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_17904636402004446.jpeg,0.02862,2024-07-19 04:30 AM,IMAGE
We need your help!⁣⁣Our activists - Al Ash Jens Sam and Rainbow Warrior Captain Hettie - are currently prohibited from leaving South Korea. They are under an ongoing investigation for the peaceful direct action that took place in Daesen city as a part of the ‘Zero Plastic Tour’ Rainbow Warrior ship tour in East Asia.⁣⁣ICYMI: On 30 November the 4 activists boarded a tanker that was about to load toxic plastic chemicals from South Korea’s Hyundai Daesan Refinery complex to deliver a strong message to cut plastic pollution to the world leaders gathered at the nearby city of Busan for the fifth session of the Intergovernmental Negotiating Committee (#INC5) to negotiate a UN Global Plastics Treaty. ⁣⁣Help us request for the legal processes to be completed quickly so our activists - #INC5Warriors - can rejoin their loved ones as soon as possible! Your signature will be delivered to the prosecutor and the judge overseeing our ongoing case in South Korea. ⁣⁣We’re grateful for each and every one of your support.⁣⁣Add your name via link in bio.⁣⁣#Greenpeace,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18030819923259780.jpeg,0.02851,2025-01-21 08:00 AM,VIDEO
From Baku to Belém the call for climate justice grows louder. Our message at #COP29 is clear: we will PERSIST until we #MakePollutersPay!,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18066665803672815.jpeg,0.02831,2024-11-22 05:30 PM,reel
As the climate disasters caused by the fossil fuel industry continue to drill and burn while people suffer there’s an urgent need for everyone to know the real culprits behind the climate crisis.To share this truth far and wide Greenpeace East Asia is launching an animated comedy series #MyPetFootprint in collaboration with the award-winning studio witwitandwisdom.tv.And we are thrilled to have the award-winning environmentalist surfer and ocean champion timsilverwood joining us as an animated character on the show! Be sure to watch this video until the end 😉If youre curious about our show check out our link in bio for more info ⬆️#Animation #Comedy #Cartoon #ClimateChange #Greenpeace,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17937400493928682.jpeg,0.02821,2024-11-12 03:12 AM,reel
Strategic Lawsuits Against Public Participation (SLAPPs) are lawsuits that are filed with the intent to censor intimidate or silence critics by burdening them with the cost of a legal defence until they abandon their criticism or opposition. ⁣⁣For corporate bullies like Energy Transfer and Shell SLAPP lawsuits are about outspending opponents to intimidate them into silence. For Indigenous Peoples NGOs like Greenpeace International and class action communities fighting such SLAPP suits is about movement building in opposition to colonialist domineering and arrogant companies and their destructive projects whether in the energy sector agribusiness mining chemicals forestry etc.⁣⁣#WeWillNotBeSilenced ⁣⁣Check the link in or bio to learn more about about the global battle against SLAPPs and to share a message of solidarity 💚🌎,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_17914985103079324.jpeg,0.0282,2025-03-09 11:21 PM,CAROUSEL_ALBUM
Who will draft this #PlasticsTreaty: 🛢️Big Oil or 🌏World Leaders?🚨🚨 A SHOCKING ciel_org report just revealed a record number of 220 fossil fuel and chemical industry lobbyists have registered participants at the final critical UN negotiations for a Global Plastics Treaty in Busan South Korea more than 196 during INC4.THIS IS WHY 👉Plastic is Big 🤑🤑🤑for the fossil fuel industry! They’re scared of losing profit and we can’t let them win!Plastic production could triple by 2050 unless world leaders deliver a strong treaty that cuts production.THIS IS OUR LAST CHANCE!We need world leaders to step up for people and planet and reject all fossil fuel industry interference in the final days of this treaty session if we are to deliver a strong treaty that ends the age of plastic!Share and tag your world leader to cut plastic production not the treaty’s ambition!...#Plastics #BreakFreeFromPlastic #ClimateCrisis #FossilFuels #EndOil #plasticpollution #realsolutions #plasticfree #zerowaste #Reuse #Refill #INC5,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18067101652737157.jpeg,0.02819,2024-11-28 05:14 AM,reel
🐠😂 The Ocean: Nature’s own comedy club 🌊🐙⁣.⁣Mother Nature has a sense of humour: octopuses can grow extra limbs like magicians and puffer fish teeth form small beaks 😂⁣.⁣The oceans are full of mysterious creatures that will make you laugh out loud 🌊🐬💙⁣.⁣🎧If you want to learn more about them listen to Oceans: Life Under Water wherever you get your podcasts.⁣.⁣Link in bio 👉 ⁣.⁣.⁣.⁣#ocean #stopdeepseamining,https://imgs.socialinsider.io/instagram/2025/04/greenpeace_18037036145259315.jpeg,0.0281,2025-04-01 03:15 PM,reel
Racing can’t happen in silence. Neither can justice. ⁣⁣Tell F1 sponsor Energy Transfer to stop silencing protest with a meritless lawsuit against Greenpeace. Check the link in our bio to take action. ⁣⁣#WeWillNotBeSilenced #Greenpeace #ImWithGreenpeace,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17885887023070600.jpeg,0.02793,2024-11-24 12:30 AM,reel
Inclusive decision-making on global tax issues is finally within reach! The majority of the world supports fairer taxes for all a goal that can be achieved through the ongoing UN Tax Convention rather than favouring only multinationals and the ultra-rich.⁣⁣We can all have a say. Add your voice to the petition! Link in bio 👉⁣⁣#WellbeingEconomy #UNTaxConvention #MakeItFair #WellbeingForAll⁣⁣*It is estimated that US$480 billion is lost to tax havens each year. Source: Tax Justice Network,https://imgs.socialinsider.io/instagram/2024/08/greenpeace_18004146308412546.jpeg,0.02769,2024-08-06 02:00 PM,reel
Eight plaintiffs from the Dutch-Caribbean island of Bonaire together with Greenpeace Netherlands have provided new evidence to the Court for their climate case against the Dutch State. New research shows that the Netherlands CO2 emissions can be brought to zero 10 years earlier than currently planned (2040) (Details on https://act.gp/42TcZL6) People in Bonaire are not sufficiently protected in the climate crisis and the Netherlands CO2 emissions must and can be reduced faster to prevent the worst climate disasters.Show your support to the people of Bonaire 👉 https://act.gp/3ESeDCu...#ClimateCase #Bonaire #ClimateJustice ,https://scontent-fra5-2.cdninstagram.com/v/t51.29350-15/480274127_2741112819414216_7889867119587925294_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ccb=1-7&_nc_sid=18de74&_nc_ohc=eV4NpXj-hvYQ7kNvwHudYp7&_nc_oc=AdmSv2O00dvI4zbBwsja9CXhZTqo3497QBbQzSqeOOI-OUTMRlJVct5_eHwOZjDnolU&_nc_zt=23&_nc_ht=scontent-fra5-2.cdninstagram.com&edm=AL-3X8kEAAAA&_nc_gid=PVA6SkJBF0YhWBm71XL6cg&oh=00_AfEMll9rHIltCPWC7V3oFz9I0Dn9dLiD5UZnLZf4jMcHvg&oe=680705D5,0.02785,2025-02-18 12:09 PM,CAROUSEL_ALBUM
Todos estamos conectados por la naturaleza. Ahora es el tiempo de cuidarnos unos a otros y trabajar juntos hacia un futuro justo para todos 🌎 💚,https://imgs.socialinsider.io/instagram/2025/02/greenpeace_18162914635327387.jpeg,0.02781,2025-02-06 12:12 AM,IMAGE
🔊🔊URGENT MESSAGE ON OCEAN PROTECTION⁣Watch and share this powerful message from #ProtectTheOceans campaigner Ruth Ramos who attended the UN #ImmersedInChange Conference in #CostaRica.⁣⁣The conference aims to drive the effective implementation of global agreements including the Global Ocean Treaty. Although governments from all over the world met at the conference they didn’t agree on any tangible steps to process ocean protection.⁣⁣🎥🎥Here is Ruth’s message,https://imgs.socialinsider.io/instagram/2024/06/greenpeace_17908578176971171.jpeg,0.02778,2024-06-14 09:05 PM,reel
🚨 #StopNeptunDeep NOW! 🚨👏👏👏 greenpeace_romania activists for standing strong against OMV Petroms reckless Neptun Deep gas project 🌊💥Its outrageous to see authorities allowing this project to move forward while Romania is still reeling from devastating floods fuelled by the climate crisis.Gas extraction from the Black Sea will only accelerate the chaos. This project threatens to pollute the environment harm biodiversity and lock us into a fossil-fuelled future. We demand an end to Neptun Deep! 🛑Tap the link in our Instagram bio to urge the European Union and its member states must to #StopFossilGas and all other fossil fuel projects before it’s too late.#nonewgas #climatecrisis #mareaneagra #stopfossilfuels #protectwildlife #greenpeace #romania,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_17928905108938938.jpeg,0.02739,2024-09-25 12:29 PM,reel
Greenpeace Will Not Back Down! 🌏✊A major fossil fuel corporation is using a SLAPP lawsuit (Strategic Lawsuit Against Public Participation) to sue Greenpeace for over USD$660 million to pressure and silence environmental movements worldwide. This is an attack on freedom of expression and protest—fundamental human rights.🔥 But we will not give up!We will continue to speak the truth challenge the power that violates human rights and the environment and stand in solidarity with Greenpeace International and Greenpeace USA. We will not allow oil and gas corporations to use the law as a weapon to intimidate and destroy the fight for climate justice!This is not just Greenpeace’s fight—it’s a fight for all of us. We call on fossil fuel corporations to stop attacking environmental defenders. Businesses must respect human rights and environmental rights.📣Share this post! Make your voice heard! Because the future of our planet depends on all of us!#WeWillNotBeSilenced #lawsuit #environment #sustainability #protest,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18089056828605626.jpeg,0.02721,2025-03-31 07:18 AM,reel
💰Crack open the piggy bank💰⁣⁣During the UN Biodiversity #COP16 we protested inside the venue to demand that countries fulfill the promise made at the last COP15 and allocate money for nature protection.⁣⁣MONEY FOR PEOPLE!✊🏽⁣⁣Join us in demanding for CONCRETE AND IMMEDIATE actions!⁣⁣#GPCOP16 #GreenpeaceCOP16,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18037752266222579.jpeg,0.02691,2024-10-30 12:02 AM,reel
🚨🚨 ACTION ALERT 🚨🚨🚨⁣⁣Days into #PlasticsTreaty talks Greenpeace Canada activists delivered a GIANT smoking “Global Plastics Factory” at the doorstep of 🇺🇳 United Nation negotiations to send a clear message to UN delegates: ⁣⁣Time is running out. Global leaders must champion a treaty that cuts plastic production or the treaty will fail!⁣⁣We can’t allow the fossil fuel industry to keep putting profit over people. We demand climate action NOW ✊✊🏼✊🏾✊🏿 ⁣⁣Share this video and sign the petition today!⁣⁣☝️ Click link on bio⁣⁣greenpeace_canada⁣⁣#Plastics #BreakFreeFromPlastic #ClimateCrisis #FossilFuels #EndOil #plasticpollution #realsolutions #plasticfree #zerowaste #Reuse #Refill #INC4 #Microplastics,https://imgs.socialinsider.io/instagram/2024/04/greenpeace_18015248867466383.jpeg,0.02665,2024-04-26 09:39 AM,reel
Art has always been a part of human civilization. Art is a reflection of how civilizations develop and evolve especially as they face challenges including the climate crisis. Our planet is not all right. The commitment to preserve the Earth often clashes with human greed that tries to extract more of the planet’s resources beyond its natural limits. See how greenpeaceid collaborates with artjog.id with the theme of Prophecy on Earth’s uncertain future if we continue to remain in this anthropocentric regime. 💚,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_18037233910848716.jpeg,0.0265,2024-07-22 02:31 AM,reel
Governments have committed to protecting at least 30% of the oceans by 2030. But a new Greenpeace report shows that at the current pace this target won’t be reached until 2107!⁣⁣At Ocean Day at COP16 in Cali Colombia were demanding that global leaders do what’s necessary and ratify the Global Oceans Treaty NOW. Go to the link in our bio to demand leaders #ProtectTheOceans🌊⁣⁣#GPCOP16 #COP16Colombia,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18061782757705168.jpeg,0.02645,2024-10-28 12:20 AM,reel
INTRODUCING: the new and definitely-not-evil chatbot from Big Oil. ⁣⁣Since Big Oil wants to control what the climate movement can and can’t say we asked it a few questions. ⁣⁣Ok we’re joking. But Big Oil isn’t. Around the world Big Oil is trying to censor environmental movements with lawsuits that bankrupt activists into silence.⁣Lawsuits like the one Energy Transfer is currently taking out against Greenpeace International and Greenpeace in the USA for US$300 million.⁣⁣That’s barely enough to make a dent in Energy Transfer’s US$80 billion revenue. For us it’s an attack that could threaten the future of Greenpeace in the USA. ⁣⁣We don’t think that Big Oil has any business telling us what we are allowed to say. Do you?⁣⁣Back free speech. Back Greenpeace. Sign the open letter now.⁣We Will Not Be Silenced.⁣⁣.⁣.⁣.⁣.⁣#ImWithGreenpeace #StopDrillingStartPaying #WeWillNotBeSilenced,https://imgs.socialinsider.io/instagram/2024/12/greenpeace_18015805847647031.jpeg,0.02598,2024-12-12 02:25 PM,VIDEO
#ClimateVoices May 2024 - meet Brazilian climate activist and young UN ambassador souamandacosta. She is a digital creator who established Perifa Sustentàvel Institute (Sustainable Periphery Institute) that aims to mobilise young people to fight for enviromental and racial justice. 💚,https://imgs.socialinsider.io/instagram/2024/05/greenpeace_18008561918438676.jpeg,0.02571,2024-05-17 10:03 AM,reel
Have you met the Bloodybelly Comb Jelly?🩸🪼✨.Welcome to Nature Corner where we’ll be diving into the weird and wonderful magic under the sea! .There is still so much we dont know about the ocean so we need to protect it 🌊.Right now world leaders are meeting to discuss the future of deep sea mining. Add your name to the petition to stop this destructive industry from starting ✊ - link in bio or here > https://act.gp/46gOTtl...#ProtectTheOceans#StopDeepSeaMining,https://imgs.socialinsider.io/instagram/2024/07/greenpeace_18361707634100533.jpeg,0.02537,2024-07-22 03:40 PM,reel
Youth activists are gathering in Manila the Philippines for Fighting for Alternatives Global Assembly and they are here to challenge our old economic system for a better future!And we asked them about their hidden gems! 💎But first what do we mean by “hidden gems”? Hidden gems are ambitions dreams opportunities and too often the basic rights that GDP and a growth-obsessed economy keep out of reach for our generation.We’re calling for a future where people and the planet thrive together. 🌱 Sign our petition today for a wellbeing economy! Link in bio👆👆,https://imgs.socialinsider.io/instagram/2024/09/greenpeace_17868193638192230.jpeg,0.02537,2024-09-07 09:38 AM,reel
We are seeing biodiversity collapse before our eyes and people all over the world are being impacted. There is no time to waste there is no time for endless discussions.\We need funding to protect nature and halt biodiversity loss before it’s too late and we need direct access to funding for Indigenous Peoples and Local Communities who have been fighting for their rights and for generations.#COP16 #GreenpeaceCOP16,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18051528205770855.jpeg,0.02491,2024-11-01 01:43 AM,CAROUSEL_ALBUM
😱 A staggering $492 billion is lost to tax abuse annually!This money could fund social and environmental solutions that are more urgent now than ever. Imagine the potential impact it could have. Instead it remains in the hands of a few.💰  Yes there’s money for climate action and social justice - it’s just in the wrong place.🎧 Find out more in the first episode of the #SystemShift podcast season 3 with Chenai Mukumba from Tax Justice Network Africa. Available now wherever you get your podcasts via the link in our IG bio. ⬆️#TaxTheSuperRich ✊,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18073754509677368.jpeg,0.02491,2025-01-22 07:00 AM,reel
Clean air is a human right. We deserve to live in a world where the air we breathe is not poisoning us and we deserve world leaders who take our health and well-being seriously. 🍃⁣⁣The World Health Organization estimates that around 7 million premature deaths in 2023 were caused by air pollution and if we dont drastically reduce our carbon emissions soon this number is bound to get even higher.⁣⁣We need #CleanAirNow. ⁣⁣,https://imgs.socialinsider.io/instagram/2024/10/greenpeace_18043627550100560.jpeg,0.02478,2024-10-10 08:30 AM,reel
From Philippines to Mexico and beyond the world is watching Greenpeace entities defending against a meritless SLAPP lawsuit brought by Energy Transfer in North Dakota US.⁣⁣⁣ET’s lawsuit attempts to rewrite the history of the Indigenous-led protest at Standing Rock and could have a chilling impact on free speech in the US and beyond.⁣⁣⁣⁣Check the link in our bio to learn more about Big Oil bully Energy Transfer’s SLAPP lawsuit.⁣⁣#wewillnotbesilenced,https://imgs.socialinsider.io/instagram/2025/03/greenpeace_18056752799500197.jpeg,0.02406,2025-03-07 09:45 PM,CAROUSEL_ALBUM
📢 Were live! #COP29 begins today in Baku Azerbaijan. Follow our Live Blog for real-time updates insights and on the ground coverage as global leaders and activists work towards climate action. Go to the link in our bio to find out more👆,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18302208055203197.jpeg,0.02404,2024-11-11 06:30 AM,IMAGE
Amjad Al-Nour talks about the inspiration behind the Ahlamouna music video and the powerful voices of children calling for change. 🗣️🎶 They sing about a world that prioritizes healthcare education sustainability and peace over profits and destruction. 💬🌱⁣⁣Head to the blog to explore how this song is inspiring action and why the voices of our future deserve to be heard. 🙌 Link in bio.⁣⁣#Ahlamouna #AmjadAlNour #WellbeingForAll⁣,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_18063173191738713.jpeg,0.02397,2024-11-01 12:10 PM,reel
This joyful snow day video you’re watching was filmed back in November during #INC5 in South Korea just days before our activists were detained then suspended from leaving the country for conducting a peaceful protest.⁣⁣ICYMI: On 30 November Al Ash Jens and Sam boarded a tanker that was about to load toxic plastic chemicals from South Korea’s Hyundai Daesan Refinery complex. ⁣⁣As a part of the ‘Zero Plastic Tour’ Rainbow Warrior ship tour in East Asia they were delivering a strong message to cut plastic pollution to the world leaders gathered at the nearby city of Busan for the fifth session of the Intergovernmental Negotiating Committee (#INC5) to negotiate a UN Global Plastics Treaty.⁣⁣And fast forward almost 2 months later the 4 activists and Rainbow Warrior Captain Hettie are still under an ongoing investigation for the peaceful direct action.⁣⁣With the follow-up negotiation meeting for the Global Plastics Treaty expected to be announced soon we are asking for your help for a quick conclusion of the investigation so our activists - our #INC5Warriors - can be reunited with their loved ones back home. ⁣⁣Add your name to our petition. ⁣⁣#Greenpeace,https://imgs.socialinsider.io/instagram/2025/01/greenpeace_18048673502137858.jpeg,0.02396,2025-01-17 07:22 AM,VIDEO
A Amazônia é mais do que uma floresta — é o nosso futuro. 🌿💚 Neste momento ela está sob ameaça — e quem a chama de lar está lutando para protegê-la. Neste ano a Conferência do Clima #COP30 será realizada na cidade de Belém no Brasil. Temos uma grande chance de exigir ações reais. Quanto mais vozes mais pressão.Assine a petição e defenda a Amazônia — antes que seja tarde demais! 🛑🔥🔗 Link na bio.#RespeitemAAmazôniaThe Amazon is more than a forest—it’s our future. 🌿💚 Right now it’s under threat - and those who call it home are fighting to protect it. This year the Climate Conference #COP30 will be held in the city of Belém in Brazil. This year we have a great chance to demand real action. The more voices the more pressure.Sign the petition and stand for the Amazon—before it’s too late!. 🛑🔥🔗 Link in bio.#RespectTheAmazon,https://imgs.socialinsider.io/instagram/2025/04/greenpeace_18075134686769251.jpeg,0.02386,2025-04-17 06:05 PM,reel
The Earth is sending out an urgent call. Record-breaking temperatures and extreme weather emphasise the urgency of our climate crisis and we cant wait any longer.⁣⁣Yet there is still hope. As we approach #COP29 world leaders will yet again be tasked with taking effective concerted and transformative action for people and the planet. ⁣⁣At COP29 we are making demands to ensure bold progress is made on both climate action and finance.⁣⁣Join us - check link in bio.⁣⁣#MakePollutersPay #Greenpeace⁣,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17974796729646671.jpeg,0.02371,2024-11-03 04:00 AM,CAROUSEL_ALBUM
Meet some of the Greenpeace delegation in Baku at #COP29 and how theyll be demanding accountability from major polluters✊⁣⁣Learn more about our demands at the link in our bio!,https://imgs.socialinsider.io/instagram/2024/11/greenpeace_17869764795234355.jpeg,0.02348,2024-11-13 09:01 PM,reel
