Image Filename,Caption,Cleaned Caption
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_88.jpeg,The UK s right-leaning newspapers have unleashed a huge wave of editorials attacking energy secretary Ed Miliband since last year s general election Carbon Brief analysis reveals.  As chart 1  shows in the first half of 2024 newspapers published 16 editorials attacking Miliband. In the second half of the year since Labour s election win this increased to 45   roughly two every week.  Right-leaning outlets such as the Sun and the Daily Mail repeatedly called Miliband an  eco-zealot  a  madman  and a  hysterical eco-obsessive  due to his support for net-zero policies.  In 2024 unprecedented numbers of these editorials opposed climate action in general as well as renewable energy specifically. A record 44 of the editorials published in 2024 argued for less climate action. This is the third record-breaking year in a row for such editorials in UK newspapers as chart  2  above shows.  For a brief period peaking in 2020 these right-leaning publications appeared to have shifted in their attitudes. However as chart 3  shows since 2020 there has been a steep decline in support for climate action by these newspapers. Click the link in our bio to read the full analysis.#UKpolicy #UKeditorials #ClimateChange #RenewableEnergy,the uk s rightleaning newspapers have unleashed a huge wave of editorials attacking energy secretary ed miliband since last year s general election carbon brief analysis reveals as chart 1 shows in the first half of 2024 newspapers published 16 editorials attacking miliband in the second half of the year since labour s election win this increased to 45 roughly two every week rightleaning outlets such as the sun and the daily mail repeatedly called miliband an ecozealot a madman and a hysterical ecoobsessive due to his support for netzero policies in 2024 unprecedented numbers of these editorials opposed climate action in general as well as renewable energy specifically a record 44 of the editorials published in 2024 argued for less climate action this is the third recordbreaking year in a row for such editorials in uk newspapers as chart 2 above shows for a brief period peaking in 2020 these rightleaning publications appeared to have shifted in their attitudes however as chart 3 shows since 2020 there has been a steep decline in support for climate action by these newspapers click the link in our bio to read the full analysis#ukpolicy #ukeditorials #climatechange #renewableenergy
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_89.jpeg,Ahead of the general election on 4 July Carbon Brief has tracked the commitments made by major  UK political parties in their latest election manifestos presented in an interactive grid.   Swipe to view the highlights from the manifestos.With the exception of climate-sceptic Reform all major political parties continue to back the UK s net-zero climate goal.Heading into the election however they have talked about the target in very different ways with for example the Conservatives focusing on costs and Labour on benefits.  Click the link in our bio to compare exactly what each party has pledged on a range of issues connected to energy and climate change.#UKvotes #UKelection #UKpolicy #UKenergy #NetZero,ahead of the general election on 4 july carbon brief has tracked the commitments made by major uk political parties in their latest election manifestos presented in an interactive grid swipe to view the highlights from the manifestoswith the exception of climatesceptic reform all major political parties continue to back the uk s netzero climate goalheading into the election however they have talked about the target in very different ways with for example the conservatives focusing on costs and labour on benefits click the link in our bio to compare exactly what each party has pledged on a range of issues connected to energy and climate change#ukvotes #ukelection #ukpolicy #ukenergy #netzero
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_90.jpeg,Glacier retreat is reshaping the Arctic. A new study finds that melting glaciers created 2500km of  new  coastline and 35  new  islands between 2000 and 2020.  The map above (slide 2) shows where the coastline was added (red) and lost (blue) due to changes in glacier positions over 2000-20. The yellow circles the total length of new coastline added in different regions where larger circles indicate greater additions.  The researchers link the acceleration in glacier melt to warmer ocean and air temperatures.  They also warn that the freshly revealed coastlines are more prone to landslides which may in turn create  dangerous tsunamis  that pose risks to human life and infrastructure.Click the link in our bio for more on the Arctic s glacier retreat.#GlobalWarming #Arctic #ExtremeTemperatures #OceanWarming,glacier retreat is reshaping the arctic a new study finds that melting glaciers created 2500km of new coastline and 35 new islands between 2000 and 2020 the map above slide 2 shows where the coastline was added red and lost blue due to changes in glacier positions over 200020 the yellow circles the total length of new coastline added in different regions where larger circles indicate greater additions the researchers link the acceleration in glacier melt to warmer ocean and air temperatures they also warn that the freshly revealed coastlines are more prone to landslides which may in turn create dangerous tsunamis that pose risks to human life and infrastructureclick the link in our bio for more on the arctic s glacier retreat#globalwarming #arctic #extremetemperatures #oceanwarming
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_91.jpeg,Mexican citizens are set to go to the polls this weekend on June 2 to elect new leaders  .In a new interactive grid Carbon Brief illustrates what the manifestos of the major presidential candidates in the election say on energy climate biodiversity and related issues.  Click the link in our bio to explore the interactive.  Mexico   with more than 126 million inhabitants and considered the second largest economy in Latin America after Brazil   was the world s 11th largest greenhouse gas emitter in 2018.Within the G20 Mexico is the only member that has not set a net-zero target. The country still strongly depends on oil gas and coal  .Meanwhile it faces several challenges in implementing its national climate law and protecting its biodiversity  .#Mexico #MexicoElection #2024elections #ClimateChange,mexican citizens are set to go to the polls this weekend on june 2 to elect new leaders in a new interactive grid carbon brief illustrates what the manifestos of the major presidential candidates in the election say on energy climate biodiversity and related issues click the link in our bio to explore the interactive mexico with more than 126 million inhabitants and considered the second largest economy in latin america after brazil was the world s 11th largest greenhouse gas emitter in 2018within the g20 mexico is the only member that has not set a netzero target the country still strongly depends on oil gas and coal meanwhile it faces several challenges in implementing its national climate law and protecting its biodiversity #mexico #mexicoelection #2024elections #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_94.jpeg,Who profits from genetic data derived from biodiversity   and who gets left out? A new global fund aims to change that.  At COP16 countries agreed to the first-ever mechanism requiring companies that use digital sequence information (DSI) to contribute to biodiversity conservation. The fund officially opens on 25 February.  Companies use DSI to develop products like medicines cosmetics and drought-resistant cropsoften without compensating the global-south nations and Indigenous communities where the genetic material originated. The new fund is a step toward fairness but challenges remain. Contributions are voluntary and much depends on whether national laws push companies to pay in.  The infographic above explains via an illustrative journey how gene data from biodiversity makes its way to products and consumers and how these benefits could flow to communities and protect ecosystems.Click the link in our bio to learn more about the DSI fund.  koylabear   kerryanncleaver #Biodiversity #COP16 #DSI #NatureFund,who profits from genetic data derived from biodiversity and who gets left out a new global fund aims to change that at cop16 countries agreed to the firstever mechanism requiring companies that use digital sequence information dsi to contribute to biodiversity conservation the fund officially opens on 25 february companies use dsi to develop products like medicines cosmetics and droughtresistant cropsoften without compensating the globalsouth nations and indigenous communities where the genetic material originated the new fund is a step toward fairness but challenges remain contributions are voluntary and much depends on whether national laws push companies to pay in the infographic above explains via an illustrative journey how gene data from biodiversity makes its way to products and consumers and how these benefits could flow to communities and protect ecosystemsclick the link in our bio to learn more about the dsi fund koylabear kerryanncleaver #biodiversity #cop16 #dsi #naturefund
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_95.jpeg,New Carbon Brief analysis shows that the UK s Labour government could approve 13 new  oil and gas projects in the North Sea with the fuel produced emitting 350m tonnes of CO2 equivalent (MtCO2e) if burned.This is equivalent to the annual emissions of 111 of the world s lowest-emitting countries which have a combined population of 649 million.Although the Labour government has ruled out issuing new oil and gas licences for the North Sea it has not ruled out approving projects that already have a licence but have not yet received consent to begin development. A former senior official tells Carbon Brief that the government may now be  compelled  to greenlight the projects due to the risk of legal action from oil and gas companies.Click the link in our bio to read the full analysis.#UKpolicy #NorthSea #UKenergy #UKemissions,new carbon brief analysis shows that the uk s labour government could approve 13 new oil and gas projects in the north sea with the fuel produced emitting 350m tonnes of co2 equivalent mtco2e if burnedthis is equivalent to the annual emissions of 111 of the world s lowestemitting countries which have a combined population of 649 millionalthough the labour government has ruled out issuing new oil and gas licences for the north sea it has not ruled out approving projects that already have a licence but have not yet received consent to begin development a former senior official tells carbon brief that the government may now be compelled to greenlight the projects due to the risk of legal action from oil and gas companiesclick the link in our bio to read the full analysis#ukpolicy #northsea #ukenergy #ukemissions
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_96.jpeg,From eggs   in the US to vegetables   in India why are food prices spiking around the world this year?No single factor alone can explain the rising prices. But geopolitical conflict extreme weather events high input costs and increased demand are all playing a role.Carbon Brief asked a range of scientists and policy experts from around the world what they think are the biggest factors.  Swipe to read excerpts from their responses and click the link in our bio for their full comments. #FoodPrices #InternationalPolicy #Geopolitics #ExtremeWeather,from eggs in the us to vegetables in india why are food prices spiking around the world this yearno single factor alone can explain the rising prices but geopolitical conflict extreme weather events high input costs and increased demand are all playing a rolecarbon brief asked a range of scientists and policy experts from around the world what they think are the biggest factors swipe to read excerpts from their responses and click the link in our bio for their full comments #foodprices #internationalpolicy #geopolitics #extremeweather
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_97.jpeg,Genetically modified organisms (GMOs)  crops that have been  altered  by scientists in a laboratory are a controversial topic.  But what is being said in the evolving debate about these crops and climate change?Several experts tell Carbon Brief that newer more precise  gene-editing  technologies could help 1  Crops deal with extreme weather 2  Improve crops  pest and disease resistance3  Alleviate food crises around the world5  Boost nutrition in a faster safer and cheaper way.In contrast other experts are concerned about how these crops could 1  Encourage overuse of plant-killing chemicals2  Reduce the diversity of crops being grown3  Harm biodiversity4  Pose health risks5  Lead to domination of seed patenting by big corporationsClick the link in our bio to read the full explainer.#GeneEditedCrops #GeneticallyModifiedOrganisms #FoodSecurity #ClimateAdaptation,genetically modified organisms gmos crops that have been altered by scientists in a laboratory are a controversial topic but what is being said in the evolving debate about these crops and climate changeseveral experts tell carbon brief that newer more precise geneediting technologies could help 1 crops deal with extreme weather 2 improve crops pest and disease resistance3 alleviate food crises around the world5 boost nutrition in a faster safer and cheaper wayin contrast other experts are concerned about how these crops could 1 encourage overuse of plantkilling chemicals2 reduce the diversity of crops being grown3 harm biodiversity4 pose health risks5 lead to domination of seed patenting by big corporationsclick the link in our bio to read the full explainer#geneeditedcrops #geneticallymodifiedorganisms #foodsecurity #climateadaptation
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_98.jpeg,How have the media covered the ongoing Los Angeles wildfires and the role of climate change?  Wildfires have swept through Los Angeles devastating tens of thousands of acres and some of the wealthiest neighborhoods in the US. At least 24 lives have been lost with thousands of homes destroyed and tens of thousands evacuated.  There has been extensive coverage in the media of the wildfires across the US and around the world. This has taken many forms but there has been a particular focus in editorials on political divisions and the role of climate denial. Swipe right to see how newspapers around the world have framed the catastrophic event in their headlines.  For an in-depth analysis of responses to the wildfire and the role of climate change click the link in our bio.#Wildfires #ExtremeWeather #ClimateChange #LosAngeles,how have the media covered the ongoing los angeles wildfires and the role of climate change wildfires have swept through los angeles devastating tens of thousands of acres and some of the wealthiest neighborhoods in the us at least 24 lives have been lost with thousands of homes destroyed and tens of thousands evacuated there has been extensive coverage in the media of the wildfires across the us and around the world this has taken many forms but there has been a particular focus in editorials on political divisions and the role of climate denial swipe right to see how newspapers around the world have framed the catastrophic event in their headlines for an indepth analysis of responses to the wildfire and the role of climate change click the link in our bio#wildfires #extremeweather #climatechange #losangeles
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_99.jpeg,Carbon Brief asked a range of researchers and policy experts what they think Donald Trump s tariffs could mean for global climate action and energy supplies.  Swipe right to read some of their responses. For the full comments click the link in our bio.  The Trump administration in the US has imposed tariffs on all imports from China Mexico and Canada as well as on steel aluminium and cars from around the world.In response the US has been hit with retaliatory tariffs from major trading partners including the  EU.  This escalating  trade war  is expected to slow global growth and has also triggered warnings of a US recession.#TradeWar #DonaldTrump #Energy #ClimateChange,carbon brief asked a range of researchers and policy experts what they think donald trump s tariffs could mean for global climate action and energy supplies swipe right to read some of their responses for the full comments click the link in our bio the trump administration in the us has imposed tariffs on all imports from china mexico and canada as well as on steel aluminium and cars from around the worldin response the us has been hit with retaliatory tariffs from major trading partners including the eu this escalating trade war is expected to slow global growth and has also triggered warnings of a us recession#tradewar #donaldtrump #energy #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_100.jpeg,More than three-quarters of prisons in England and Wales face a  high risk  of overheating during summer months over the next 15 years according to government figures.  A freedom of information (FOI) request submitted by Carbon Brief reveals the internal assessments conducted by the Ministry of Justice (MoJ) to help prepare its facilities for rising temperatures due to human-caused climate change.Heat is the most prevalent threat facing inhabitants of the prison estate of   England and  Wales in the near future according to the FOI results.  As illustrated in the chart of the 122 facilities described by the MoJ as prisons and young offenders institutions 96   or 79%   are at  high  or  very high  risk of overheating in the summer months.  The figures emerge amid reports that UK prisons are nearing full capacity and in poor condition after years of neglect.  Experts tell Carbon Brief that preparing the nation s aged overcrowded prison estate for climate change will be a major challenge for the new Labour government.Click the link in our bio for the complete analysis.#Prisons #UKpolicy #GlobalWarming #ClimateChange,more than threequarters of prisons in england and wales face a high risk of overheating during summer months over the next 15 years according to government figures a freedom of information foi request submitted by carbon brief reveals the internal assessments conducted by the ministry of justice moj to help prepare its facilities for rising temperatures due to humancaused climate changeheat is the most prevalent threat facing inhabitants of the prison estate of england and wales in the near future according to the foi results as illustrated in the chart of the 122 facilities described by the moj as prisons and young offenders institutions 96 or 79 are at high or very high risk of overheating in the summer months the figures emerge amid reports that uk prisons are nearing full capacity and in poor condition after years of neglect experts tell carbon brief that preparing the nation s aged overcrowded prison estate for climate change will be a major challenge for the new labour governmentclick the link in our bio for the complete analysis#prisons #ukpolicy #globalwarming #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_101.jpeg,Nearly every country in the world pledged to release new national plans for how they will  halt and reverse  biodiversity loss by 2030 and  restore harmony with nature  by 2050. This was under the Kunming-Montreal Global Biodiversity Framework (GBF)   These plans are known as national biodiversity strategies and action plans (NBSAPs).  The GBF requires countries to submit new NBSAPs ahead of COP16 the next global biodiversity summit being held in Cali Colombia   in October 2024.  But only seven countries have fulfilled this pledge so far.  Swipe above to learn more about what NBSAPs are and what features in the submitted plans so far.  Click the link in our bio to explore our interactive NBSAP tracker.#Biodiversity #COP16 #Nature #Colombia #NBSAPs #GBF,nearly every country in the world pledged to release new national plans for how they will halt and reverse biodiversity loss by 2030 and restore harmony with nature by 2050 this was under the kunmingmontreal global biodiversity framework gbf these plans are known as national biodiversity strategies and action plans nbsaps the gbf requires countries to submit new nbsaps ahead of cop16 the next global biodiversity summit being held in cali colombia in october 2024 but only seven countries have fulfilled this pledge so far swipe above to learn more about what nbsaps are and what features in the submitted plans so far click the link in our bio to explore our interactive nbsap tracker#biodiversity #cop16 #nature #colombia #nbsaps #gbf
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_102.jpeg,Rapid coal-power expansion is posing a  challenge  to China s high-level climate commitments a new report says.As the chart above shows in 2024 China began building 94.5 gigawatts of new coal-power capacity and resumed 3.3GW of suspended projects.This is the highest level of construction in the past 10 years according to the Centre for Research on Energy and Clean Air and Global Energy Monitor.The thinktanks point to a range of policies that could help China get back on track including  Ending new coal plant approvals  Power market reform  Grid reformClick the link in our bio for more on the report.#ChinaPolicy #CoalPower #EnergyTransition #ClimateChange,rapid coalpower expansion is posing a challenge to china s highlevel climate commitments a new report saysas the chart above shows in 2024 china began building 945 gigawatts of new coalpower capacity and resumed 33gw of suspended projectsthis is the highest level of construction in the past 10 years according to the centre for research on energy and clean air and global energy monitorthe thinktanks point to a range of policies that could help china get back on track including ending new coal plant approvals power market reform grid reformclick the link in our bio for more on the report#chinapolicy #coalpower #energytransition #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_103.jpeg,Elections for the European Parliament have begun. They are taking place between 6-9 June kicking off a process that will establish a new EU leadership.  Carbon Brief took a closer look at the manifestos of the 6 main European Parliament groupings for their 6  on a range of issues related to climate and energy. These political groupings shown on slide 4 range from communists to the far-right.  These EU elections come at a critical time for climate and energy policy. Amid geopolitical turmoil EU member states face mounting pressure to provide secure energy supplies and compete with other major powers such as China and the US.   Forecasters are predicting a swing to the right in EU politics which could jeopardise the next phase of the EU s climate ambitions. There has been widespread reporting of a  green backlash  in many EU countries exemplified by farmer protests.   Click the link in our bio to explore the interactive piece. #EUelections #EuropeanParliament #EU #EUpolitics #ClimatePolicy,elections for the european parliament have begun they are taking place between 69 june kicking off a process that will establish a new eu leadership carbon brief took a closer look at the manifestos of the 6 main european parliament groupings for their 6 on a range of issues related to climate and energy these political groupings shown on slide 4 range from communists to the farright these eu elections come at a critical time for climate and energy policy amid geopolitical turmoil eu member states face mounting pressure to provide secure energy supplies and compete with other major powers such as china and the us forecasters are predicting a swing to the right in eu politics which could jeopardise the next phase of the eu s climate ambitions there has been widespread reporting of a green backlash in many eu countries exemplified by farmer protests click the link in our bio to explore the interactive piece #euelections #europeanparliament #eu #eupolitics #climatepolicy
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_104.jpeg,At the resumed COP16 biodiversity talks in Rome nations agreed to  mobilise  at least $200bn per year by 2030 to help developing countries conserve biodiversity.  For the first time countries also established a  permanent arrangement  to secure funding flows beyond 2030   despite the US cutting most of its nature funding and many European nations reducing aid budgets.  The agreement comes amid a shaky geopolitical landscape with COP16 president Susana Muhamad earning a standing ovation for guiding negotiations to a consensus.  But the challenge ahead is steep. Some three-quarters of nations have yet to submit their biodiversity plans and over half of those that have submitted do not commit to protecting 30% of land and seas by 2030.Click the link in our bio to read Carbon Brief s in-depth explainer of the summit s key outcomes. Sections include:  COP16 s back story  Finance  Global review  Monitoring framework  Cooperation with other conventions  Around the COP#COP16 #Biodiversity #Nature #Finance,at the resumed cop16 biodiversity talks in rome nations agreed to mobilise at least 200bn per year by 2030 to help developing countries conserve biodiversity for the first time countries also established a permanent arrangement to secure funding flows beyond 2030 despite the us cutting most of its nature funding and many european nations reducing aid budgets the agreement comes amid a shaky geopolitical landscape with cop16 president susana muhamad earning a standing ovation for guiding negotiations to a consensus but the challenge ahead is steep some threequarters of nations have yet to submit their biodiversity plans and over half of those that have submitted do not commit to protecting 30 of land and seas by 2030click the link in our bio to read carbon brief s indepth explainer of the summit s key outcomes sections include cop16 s back story finance global review monitoring framework cooperation with other conventions around the cop#cop16 #biodiversity #nature #finance
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_105.jpeg,French citizens will go to the polls for the final round of its legislative elections this Sunday. The first round took place on 30 June and placed Le Pen s far-right party National Rally (Rassemblement National or RN) in the lead. Under France s electoral system candidates who get the most votes during the second round will be elected as deputies (members of parliament). Macron will then have to appoint a prime minister taking into account the results of the elections. Jordan Bardella is leading RN s campaign and is likely to take the job of PM if they win. However the final outcome of the elections is still highly uncertain as third-placed candidates have pulled out to try and block the far-right s gains. Carbon Brief has tracked the commitments made by each of the main party alliances in their election manifestos across a range of issues related to climate and energy.  Click the link in our bio to compare exactly what each party alliance has pledged on a range of issues connected to energy and climate change. (Une version courte de l article est aussi disponible en fran ais),french citizens will go to the polls for the final round of its legislative elections this sunday the first round took place on 30 june and placed le pen s farright party national rally rassemblement national or rn in the lead under france s electoral system candidates who get the most votes during the second round will be elected as deputies members of parliament macron will then have to appoint a prime minister taking into account the results of the elections jordan bardella is leading rn s campaign and is likely to take the job of pm if they win however the final outcome of the elections is still highly uncertain as thirdplaced candidates have pulled out to try and block the farright s gains carbon brief has tracked the commitments made by each of the main party alliances in their election manifestos across a range of issues related to climate and energy click the link in our bio to compare exactly what each party alliance has pledged on a range of issues connected to energy and climate change une version courte de l article est aussi disponible en fran ais
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_106.jpeg,On 20 June the UK Supreme Court issued a majority judgment ruling that Surrey County Council acted unlawfully by granting planning permission for a new oil project in Horse Hill. The court argued that councillors did not consider the climate impact from burning the fuel.  The ruling was the result of a years-long legal attempt by community and environmental groups to challenge the new oil project and has implications for all new fossil fuel projects in the UK.Swipe to learn more about the implications and click the link in our bio for our full report.#HorseHill #ClimateChange #FossilFuel #UKpolicy,on 20 june the uk supreme court issued a majority judgment ruling that surrey county council acted unlawfully by granting planning permission for a new oil project in horse hill the court argued that councillors did not consider the climate impact from burning the fuel the ruling was the result of a yearslong legal attempt by community and environmental groups to challenge the new oil project and has implications for all new fossil fuel projects in the ukswipe to learn more about the implications and click the link in our bio for our full report#horsehill #climatechange #fossilfuel #ukpolicy
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_107.jpeg,The COP16 biodiversity summit came to an abrupt halt on Saturday after countries failed to reach consensus on the creation of a new fund during a mammoth 10-hour final plenary session.  Countries debated through the night in Cali Colombia in an attempt to get through the many items on COP16 s agenda.  But as the talks dragged on into Saturday morning a large number of developing-country delegates were forced to catch flights home leaving parties without the  quorum  needed to reach consensus on key issues.  Nations did however find consensus in some areas such as a new permanent body for Indigenous peoples and a new benefit-sharing mechanism for genetic resources.  For more detail read Carbon Brief s in-depth summary of all the key outcomes from the UN summit.  The summary is broken up into easy-to-read and navigable sections so you can skip to the sections you want to read about (see slide 2)..  Click the link in our bio to see this resource.#COP16 #Biodiversity #Nature #Cali #BiodiversityCOP,the cop16 biodiversity summit came to an abrupt halt on saturday after countries failed to reach consensus on the creation of a new fund during a mammoth 10hour final plenary session countries debated through the night in cali colombia in an attempt to get through the many items on cop16 s agenda but as the talks dragged on into saturday morning a large number of developingcountry delegates were forced to catch flights home leaving parties without the quorum needed to reach consensus on key issues nations did however find consensus in some areas such as a new permanent body for indigenous peoples and a new benefitsharing mechanism for genetic resources for more detail read carbon brief s indepth summary of all the key outcomes from the un summit the summary is broken up into easytoread and navigable sections so you can skip to the sections you want to read about see slide 2 click the link in our bio to see this resource#cop16 #biodiversity #nature #cali #biodiversitycop
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_108.jpeg,Carbon Brief s Aruna Chandrasekhar travelled to coal communities in central India to report on the impact of mining operations on people s lives and livelihoods.  As prime minister of India for the past decade Narendra Modi has overseen a rapid expansion of the country s coal-mining and coal-fired power generation.That expansion since 2014 has come with impacts on coal communities and the environment including:  forced evictions  deforestation  rising emissions  To read a detailed account of Aruna s journey into India s coal communities click the link in our bio.#India #Coal #IndiaVotes #IndiaDecides #ClimateChange #NarendraModi,carbon brief s aruna chandrasekhar travelled to coal communities in central india to report on the impact of mining operations on people s lives and livelihoods as prime minister of india for the past decade narendra modi has overseen a rapid expansion of the country s coalmining and coalfired power generationthat expansion since 2014 has come with impacts on coal communities and the environment including forced evictions deforestation rising emissions to read a detailed account of aruna s journey into india s coal communities click the link in our bio#india #coal #indiavotes #indiadecides #climatechange #narendramodi
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_109.jpeg,Carbon Brief is hosting a free webinar on what to watch out for at COP16   When? Tuesday 22 October 3pm UK time  For a breakdown of what s at stake at the UN biodiversity conference register for the webinar by clicking the link in our bio  The webinar features our team of five specialist reporters who are on the ground in Cali Colombia  :  Dr Giuliana Viglione   section editor for food land and nature  Daisy Dunne   associate editor  Aruna Chandrasekhar   land food systems and nature reporter  Orla Dwyer   land food systems and nature reporter  Yanine Quiroz   land food systems and nature reporterQuestions for the speakers can be submitted in advance by email via webinar@carbonbrief.org or via X using the hashtag #CBWebinar.#COP16 #CarbonBrief #Biodiversity #Webinar,carbon brief is hosting a free webinar on what to watch out for at cop16 when tuesday 22 october 3pm uk time for a breakdown of what s at stake at the un biodiversity conference register for the webinar by clicking the link in our bio the webinar features our team of five specialist reporters who are on the ground in cali colombia dr giuliana viglione section editor for food land and nature daisy dunne associate editor aruna chandrasekhar land food systems and nature reporter orla dwyer land food systems and nature reporter yanine quiroz land food systems and nature reporterquestions for the speakers can be submitted in advance by email via webinar@carbonbrieforg or via x using the hashtag #cbwebinar#cop16 #carbonbrief #biodiversity #webinar
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_110.jpeg,Researchers from the HABITABLE Project are interviewing thousands of people to understand the links between climate change impacts migration and displacement patterns.  Carbon Brief s science writer Ayesha Tandon joined researchers in four villages in Thailand s Chiang Rai province to learn more about their perceptions of climate change and migration.  The villagers rarely bring up climate change unprompted but they are all highly attuned to changes in local temperature and rainfall patterns   especially regarding the nuanced changes in weather that impact their crops.   In one village as crop yields drop villagers in their 20s and 30s are leaving to find better-paid work. They often send money back home to their parents and children but the  missing generation  can be detrimental for the people left behind.Swipe across to learn more about how climate change is affecting rural Thai villages and how the farmers perceive these changes. Click the link in our bio for the full story.#ClimateMigration #ClimateAdaptation #Thailand #ClimateChange,researchers from the habitable project are interviewing thousands of people to understand the links between climate change impacts migration and displacement patterns carbon brief s science writer ayesha tandon joined researchers in four villages in thailand s chiang rai province to learn more about their perceptions of climate change and migration the villagers rarely bring up climate change unprompted but they are all highly attuned to changes in local temperature and rainfall patterns especially regarding the nuanced changes in weather that impact their crops in one village as crop yields drop villagers in their 20s and 30s are leaving to find betterpaid work they often send money back home to their parents and children but the missing generation can be detrimental for the people left behindswipe across to learn more about how climate change is affecting rural thai villages and how the farmers perceive these changes click the link in our bio for the full story#climatemigration #climateadaptation #thailand #climatechange
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_111.jpeg,Why aren t filmmakers novelists TV shows   let s even throw the news in there   addressing what is I would say the greatest threat in human history right?    Adam McKay.  In an exclusive interview with Carbon Brief McKay the Oscar-winning director of The Big Short and Don t Look Up dives into the climate crisis and a range of topics such as the  Great Silence  tech bros and political leadership and systems.  To read and listen to the full interview click the link in our bio.  In 2023 McKay established a non-profit production studio Yellow Dot Studios a to raise awareness and mobilise action on the climate emergency. He is also a board member of the Climate Emergency Fund.#AdamMckay #ClimateChange #GlobalWarming #ClimateEmergency #DontLookUp,why aren t filmmakers novelists tv shows let s even throw the news in there addressing what is i would say the greatest threat in human history right adam mckay in an exclusive interview with carbon brief mckay the oscarwinning director of the big short and don t look up dives into the climate crisis and a range of topics such as the great silence tech bros and political leadership and systems to read and listen to the full interview click the link in our bio in 2023 mckay established a nonprofit production studio yellow dot studios a to raise awareness and mobilise action on the climate emergency he is also a board member of the climate emergency fund#adammckay #climatechange #globalwarming #climateemergency #dontlookup
Posts_carbonbrief_18_Apr_2024_17_Apr_2025_2db6 6_CLEANED_112.jpeg,Hundreds of millions of Indians will head to the polls from 19 April to 1 June amid scorching heat to cast their votes in the world s biggest elections.  But what choices lie ahead?  Carbon Brief has designed an interactive grid to track the commitments made by India s major national political parties in their latest election manifestos across a range of issues connected to climate change including:  Climate change framing  Coal  Renewables  Oil  AgricultureClick the link in our bio to explore the interactive grid and learn more about the full range of issues and the positions of India s major political parties#India #IndiaVotes #IndiaDecides #ClimateChange,hundreds of millions of indians will head to the polls from 19 april to 1 june amid scorching heat to cast their votes in the world s biggest elections but what choices lie ahead carbon brief has designed an interactive grid to track the commitments made by india s major national political parties in their latest election manifestos across a range of issues connected to climate change including climate change framing coal renewables oil agricultureclick the link in our bio to explore the interactive grid and learn more about the full range of issues and the positions of india s major political parties#india #indiavotes #indiadecides #climatechange
